Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
PAR DE MEDIAS TÉRMICAS DE MUJER PUÑO LIGHT FLOYD;MJ15;PAR DE MEDIAS TÉRMICAS DE MUJER PUÑO LIGHT FLOYD;22;;780;;;21;323,33;;Principal;;Medias;Floyd;;
PAR DE MEDIAS DE HOMBRE RHYTON;MM;PAR DE MEDIAS DE HOMBRE RHYTON;15;;520;;;21;247,25;;Principal;;Medias;Rhyton;;
SUECO DE GOMA SEAWALK FUCSIA TALLE 29-30;100FUCSIAT2930;SUECO DE GOMA SEAWALK FUCSIA TALLE 29-30;5;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 21-22;100NAVYT2122;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 21-22;2;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 25-26;100NAVYT2526;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 25-26;6;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 27-28;100NAVYT2728;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 27-28;4;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 31-32;100NAVYT3132;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 31-32;4;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 33-34;100NAVYT3334;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 33-34;3;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
PACK POR 2 BOXERS ZORBA KIDS TALLE G;112G;PACK POR 2 BOXERS ZORBA KIDS TALLE G;9;;1150;;;21;464;;Principal;;Boxers;Mutz;;
PACK POR 2 BOXERS ZORBA KIDS TALLE P;112P;PACK POR 2 BOXERS ZORBA KIDS TALLE P;39;;1150;;;21;464;;Principal;;Boxers;Mutz;;
BOXER DUFOUR LISO DE ALGODÓN TALLE L;12050L;BOXER DUFOUR LISO DE ALGODÓN TALLE L;20;;1220;;;21;583,46;;Principal;;Boxers;Dufour;;
SUECO DE GOMA SEAWALK ICE TALLE 21-22;163T2122;SUECO DE GOMA SEAWALK ICE TALLE 21-22;6;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK SPIDER TALLE 19-20;166T1920;SUECO DE GOMA SEAWALK SPIDER TALLE 19-20;2;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK SPIDER TALLE 25-26;166T2526;SUECO DE GOMA SEAWALK SPIDER TALLE 25-26;10;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK CHANCHITOS TALLE 21-22;169T2122;SUECO DE GOMA SEAWALK CHANCHITOS TALLE 21-22;5;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PERRITO TALLE 21-22;170T2122;SUECO DE GOMA SEAWALK PERRITO TALLE 21-22;4;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK UNICORNIO TALLE 19-20;173T1920;SUECO DE GOMA SEAWALK UNICORNIO TALLE 19-20;4;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK UNICORNIO TALLE 21-22;173T2122;SUECO DE GOMA SEAWALK UNICORNIO TALLE 21-22;8;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 21-22;174T2122;SUECO DE GOMA SEAWALK LOLI TALLE 21-22;4;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 25-26;174T2526;SUECO DE GOMA SEAWALK LOLI TALLE 25-26;11;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 27-28;174T2728;SUECO DE GOMA SEAWALK LOLI TALLE 27-28;7;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 29-30;174T2930;SUECO DE GOMA SEAWALK LOLI TALLE 29-30;6;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 31-32;174T3132;SUECO DE GOMA SEAWALK LOLI TALLE 31-32;6;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 19-20;178T1920;SUECO DE GOMA SEAWALK PLAY TALLE 19-20;3;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 21-22;178T2122;SUECO DE GOMA SEAWALK PLAY TALLE 21-22;4;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 23-24;178T2324;SUECO DE GOMA SEAWALK PLAY TALLE 23-24;10;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 25-26;178T2526;SUECO DE GOMA SEAWALK PLAY TALLE 25-26;11;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK NEGRO TALLE 39-40;200NEGROT3940;SUECO DE GOMA SEAWALK NEGRO TALLE 39-40;5;;3199;;;21;1659,65;;Principal;;Calzado;Seawalk;;
CAMISETA MATERNAL BLANCA TALLE 3;211BL3;CAMISETA MATERNAL BLANCA TALLE 3;2;;1399;;;21;600;;Principal;;Remeras y camisetas;Mariana K;;
MEDIAS CORTAS DE NENE 3D DUFOUR TALLE 4;22944;MEDIAS CORTAS DE NENE 3D DUFOUR TALLE 4;9;;390;;;21;120;;Principal;;Medias;Dufour;;
SUECO DE GOMA SEAWALK NEGRO TALLE 41-42;300NEGROT4142;SUECO DE GOMA SEAWALK NEGRO TALLE 41-42;6;;3599;;;21;1877,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK NEGRO TALLE 43-44;300NEGROT4344;SUECO DE GOMA SEAWALK NEGRO TALLE 43-44;6;;3599;;;21;1877,2;;Principal;;Calzado;Seawalk;;
PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE L;4452L;PACK X 2 REMERAS BLANCA Y NEGRA CON ESCOTE EN V EYELIT TALLE L;2;;7820;;;21;3719,25;;Principal;;Remeras y camisetas;Eyelit;;
BOXER LISO DE MODAL/LYCRA DE NIÑO EYELIT TALLE L;4651L;BOXER LISO DE MODAL/LYCRA DE NIÑO EYELIT TALLE L;9;;1450;;;21;679,73;;Principal;;Boxers;Eyelit;;
BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE L;4652L;BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE L;18;;1450;;;21;679,73;;Principal;;Boxers;Eyelit;;
BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE XL;4652XL;BOXER SEAMLESS CON DIBUJOS DE NIÑO EYELIT TALLE XL;9;;1450;;;21;679,73;;Principal;;Boxers;Eyelit;;
TOP DEPORTIVO SEAMLESS NEGRO TALLE 3;4893N3;TOP DEPORTIVO SEAMLESS NEGRO TALLE 3;3;;3250;;;21;1668,21;;Principal;;Deportivo;Cocot;;
CAMISÓN DE AMAMANTAR MARIANA K BEIGE TALLE 2;5428BE2;CAMISÓN DE AMAMANTAR MARIANA K BEIGE TALLE 2;6;;2399;;;21;1136;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR MARIANA K ROSA TALLE 1;5428RO1;CAMISÓN DE AMAMANTAR MARIANA K ROSA TALLE 1;2;;2399;;;21;1136;;Principal;;Remeras y camisetas;Mariana K;;
CORPIÑO DEPORTIVO DE DAMA TALLE 105;550105;CORPIÑO DEPORTIVO DE DAMA TALLE 105;9;;1250;;;21;590,55;;Principal;;Basica;Cherry;;
VEDETINA DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 3;5600A3;VEDETINA DE ALGODÓN Y LYCRA COCOT AVELLANA TALLE 3;4;;870;;;21;366,47;;Principal;;Basica;Cocot;;
VEDETINA DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 2;5600B2;VEDETINA DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 2;5;;870;;;21;366,47;;Principal;;Basica;Cocot;;
VEDETINA DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 3;5600B3;VEDETINA DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 3;2;;870;;;21;366,47;;Principal;;Basica;Cocot;;
COLALESS DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 4;5604B4;COLALESS DE ALGODÓN Y LYCRA COCOT BLANCO TALLE 4;4;;870;;;21;366,47;;Principal;;Basica;Cocot;;
SOUTIEN BRETEL ANCHO CON PUÑO DE LUREX NEGRO TALLE M;5618NM;SOUTIEN BRETEL ANCHO CON PUÑO DE LUREX NEGRO TALLE M;2;;1799;;;21;871,51;;Principal;;Basica;NiBel;;
TOP CAMUFLADO DE BRETELES REGULABLES NIBEL NEGRO TALLE MG;5684NMG;TOP CAMUFLADO DE BRETELES REGULABLES NIBEL NEGRO TALLE MG;2;;2699;;;21;1419,35;;Principal;;Deportivo;Nibel;;
TOP CON PUNTILLA NIBEL NEGRO TALLE P;5686NP;TOP CON PUNTILLA NIBEL NEGRO TALLE P;2;;1680;;;21;810,6;;Principal;;Basica;NiBel;;
CAMISÓN DE AMAMANTAR CELESTE TALLE 2;5893CE2;CAMISÓN DE AMAMANTAR CELESTE TALLE 2;6;;2999;;;21;1376;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN DE AMAMANTAR ROSA TALLE 3;5893RO3;CAMISÓN DE AMAMANTAR ROSA TALLE 3;5;;2999;;;21;1536;;Principal;;Remeras y camisetas;Mariana K;;
PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 1;59E1;PAR DE MEDIAS ESTAMPADAS FLOYD DE NENE TALLE 1;22;;395;;;21;169;;Principal;;Medias;Floyd;;
BOMBACHA DE DAMA TALLE UNIVERSAL LISA DOLI;600L;BOMBACHA DE DAMA TALLE UNIVERSAL LISA DOLI;4;;590;;;21;216,66;;Principal;;Basica;Mariana K;;
CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 3;6192B3;CULOTTELESS 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 3;3;;870;;;21;366,47;;Principal;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT AVELLANA TALLE 3;6194A3;COLALESS 2DA PIEL CORTADA A LASER COCOT AVELLANA TALLE 3;2;;870;;;21;366,47;;Principal;;Basica;Cocot;;
CORPIÑO DEPORTIVO JUVENIL T 12;90212;CORPIÑO DEPORTIVO JUVENIL T 12;3;;770;;;21;352,47;;Principal;;Basica;Cherry;;
CORPIÑO DEPORTIVO JUVENIL T 16;90216;CORPIÑO DEPORTIVO JUVENIL T 16;3;;770;;;21;352,47;;Principal;;Basica;Cherry;;
BOXER DE DAMA ALGODÓN PEINADO TALLE XL;997XL;BOXER DE DAMA ALGODÓN PEINADO TALLE XL;6;;1220;;;21;578,46;;Principal;;Basica;Cherry;;
